60.191.38.77 - - [10/Feb/2018:21:26:30 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [11/Feb/2018:23:37:28 -0700] "GET /home.html HTTP/1.1" 200 319 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:37:28 -0700] "GET /home.js HTTP/1.1" 200 298 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:37:28 -0700] "GET /user HTTP/1.1" 404 9 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:23:47 -0700] "GET / HTTP/1.1" 200 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:23:47 -0700] "GET /favicon.ico HTTP/1.1" 404 571 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:23:49 -0700] "GET /login.html HTTP/1.1" 200 632 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:23:49 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:23:54 -0700] "GET /login.html?username=Jill&password=Birthday HTTP/1.1" 200 632 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:24:15 -0700] "GET /login.html?username=Jill&password=Birthday HTTP/1.1" 304 0 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:24:19 -0700] "GET /login.html?username=Jill&password=Birthday HTTP/1.1" 304 0 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:24:26 -0700] "POST /login HTTP/1.1" 200 61 "http://localhost/login.html?username=Jill&password=Birthday" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:24:39 -0700] "POST /login HTTP/1.1" 200 61 "http://localhost/login.html?username=Jill&password=Birthday" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:05 -0700] "POST /login HTTP/1.1" 200 40 "http://localhost/login.html?username=Jill&password=Birthday" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:05 -0700] "GET /home.html HTTP/1.1" 200 319 "http://localhost/login.html?username=Jill&password=Birthday" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:05 -0700] "GET /home.js HTTP/1.1" 200 298 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:06 -0700] "GET /user HTTP/1.1" 200 22 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:07 -0700] "GET /profile.html HTTP/1.1" 200 286 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:07 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:07 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [18/Feb/2018:20:25:09 -0700] "GET /logout HTTP/1.1" 302 46 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:22:57:28 -0700] "GET / HTTP/1.1" 200 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:22:57:28 -0700] "GET /favicon.ico HTTP/1.1" 404 571 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:22:57:48 -0700] "GET / HTTP/1.1" 200 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:08 -0700] "GET /login.html HTTP/1.1" 200 1397 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:08 -0700] "GET /css/Main.css HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:08 -0700] "GET /UI.js HTTP/1.1" 200 115 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:08 -0700] "GET /login.js HTTP/1.1" 200 768 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:08 -0700] "GET /css/Logo4.png HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:16 -0700] "GET /login.html HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:16 -0700] "GET /css/Main.css HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:16 -0700] "GET /css/Logo4.png HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:06:26 -0700] "GET /css/Main.css HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:10:23 -0700] "GET /login.html HTTP/1.1" 200 1400 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:10:23 -0700] "GET /css/Main.css HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:10:23 -0700] "GET /UI.js HTTP/1.1" 200 115 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:10:23 -0700] "GET /login.js HTTP/1.1" 200 768 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:10:23 -0700] "GET /Logo4.png HTTP/1.1" 200 50405 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:10:23 -0700] "GET /favicon.ico HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:18 -0700] "GET /login.html HTTP/1.1" 200 1337 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:18 -0700] "GET /css/Main.css HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:18 -0700] "GET /UI.js HTTP/1.1" 200 115 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:18 -0700] "GET /login.js HTTP/1.1" 200 768 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:18 -0700] "GET /Logo4.png HTTP/1.1" 200 50405 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:18 -0700] "GET /favicon.ico HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:23 -0700] "POST /login HTTP/1.1" 200 61 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:44 -0700] "POST /login HTTP/1.1" 200 40 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:44 -0700] "GET /home.html HTTP/1.1" 200 319 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:44 -0700] "GET /home.js HTTP/1.1" 200 277 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:44 -0700] "GET /user HTTP/1.1" 200 22 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:47 -0700] "GET /profile.html HTTP/1.1" 200 286 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:47 -0700] "GET /profile.js HTTP/1.1" 200 616 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:47 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:48 -0700] "GET /logout HTTP/1.1" 302 46 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:49 -0700] "GET /login.html HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:12:49 -0700] "GET /css/Main.css HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:13:10 -0700] "GET /login.html HTTP/1.1" 200 1333 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:13:10 -0700] "GET /Main.css HTTP/1.1" 200 1192 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:13:10 -0700] "GET /UI.js HTTP/1.1" 200 115 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:13:10 -0700] "GET /login.js HTTP/1.1" 200 768 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:13:10 -0700] "GET /Logo4.png HTTP/1.1" 200 50405 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:13:10 -0700] "GET /ScratchBack.jpg HTTP/1.1" 200 6905855 "http://localhost/Main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
127.0.0.1 - - [19/Feb/2018:23:13:10 -0700] "GET /favicon.ico HTTP/1.1" 404 571 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36"
